features,accuracy,precision,recall,f1,method
81,0.9240587109125717,0.9384513567174056,0.9072296865003199,0.9225764476252439,selectRandom
82,0.9234205488194002,0.9366336633663367,0.9078694817658349,0.9220272904483431,selectRandom
83,0.9278876834716018,0.94067237969677,0.9129878438899552,0.9266233766233766,selectRandom
84,0.9259731971920868,0.9410205434062293,0.90850927703135,0.9244791666666666,selectRandom
85,0.9243777919591576,0.9361842105263158,0.910428662827895,0.9231268245215699,selectRandom
86,0.9272495213784301,0.9411764705882353,0.9110684580934101,0.9258777633289987,selectRandom
87,0.9227823867262285,0.9331147540983606,0.910428662827895,0.9216321243523317,selectRandom
88,0.9240587109125717,0.9372937293729373,0.90850927703135,0.9226770630279402,selectRandom
89,0.9253350350989151,0.9374588545095458,0.9110684580934101,0.9240752757949383,selectRandom
90,0.9278876834716018,0.9400921658986175,0.9136276391554703,0.9266709928617781,selectRandom
91,0.9272495213784301,0.9400131839156229,0.9123480486244402,0.925974025974026,selectRandom
92,0.9253350350989151,0.9363099146421536,0.9123480486244402,0.9241736876215165,selectRandom
93,0.9272495213784301,0.9400131839156229,0.9123480486244402,0.925974025974026,selectRandom
94,0.923739629865986,0.9355263157894737,0.9097888675623801,0.9224781057411612,selectRandom
95,0.9269304403318442,0.9393939393939394,0.9123480486244402,0.925673482635508,selectRandom
96,0.9275686024250159,0.9412153236459709,0.9117082533589251,0.9262268443288918,selectRandom
97,0.9275686024250159,0.9400527009222661,0.9129878438899552,0.9263226225251542,selectRandom
98,0.9259731971920868,0.9398545935228024,0.9097888675623801,0.9245773732119635,selectRandom
99,0.9250159540523293,0.9374176548089591,0.910428662827895,0.9237260629665693,selectRandom
100,0.9262922782386727,0.9416445623342176,0.90850927703135,0.9247802018886356,selectRandom
1,0.7045309508615188,0.8266666666666667,0.5156749840051184,0.6351457840819543,selectExtra
2,0.7941927249521379,0.7299599198396793,0.9321817018554063,0.8187693172239393,selectExtra
3,0.8669432035737077,0.831981460023175,0.9187460012795905,0.8732137427789601,selectExtra
4,0.8883216336949585,0.904603068712475,0.8675623800383877,0.8856956237753103,selectExtra
5,0.8953414167198468,0.9097544790975448,0.8771593090211133,0.8931596091205212,selectExtra
6,0.9071474154435226,0.9285714285714286,0.8816378758797185,0.9044962257958648,selectExtra
7,0.9077855775366943,0.9315718157181572,0.8797184900831734,0.9049029285949326,selectExtra
8,0.9077855775366943,0.9351092896174863,0.8758797184900832,0.9045259332672613,selectExtra
9,0.906509253350351,0.9319727891156463,0.8765195137555982,0.9033959775799538,selectExtra
10,0.9071474154435226,0.9344262295081968,0.8752399232245681,0.9038652130822596,selectExtra
11,0.912252712188896,0.9441379310344827,0.8758797184900832,0.9087288416860272,selectExtra
12,0.912252712188896,0.9441379310344827,0.8758797184900832,0.9087288416860272,selectExtra
13,0.9157626037013401,0.9367854741089442,0.891234804862444,0.9134426229508197,selectExtra
14,0.9109763880025527,0.9262948207171314,0.8925143953934741,0.9090909090909091,selectExtra
15,0.9097000638162093,0.9216073781291173,0.8950735764555342,0.9081467056150601,selectExtra
16,0.910338225909381,0.9245033112582781,0.8931541906589892,0.9085584119752684,selectExtra
17,0.9112954690491385,0.9246530072703238,0.8950735764555342,0.9096228868660599,selectExtra
18,0.9116145500957243,0.9309651474530831,0.8886756238003839,0.909328968903437,selectExtra
19,0.9119336311423102,0.9327505043712172,0.8873960332693538,0.9095081967213114,selectExtra
20,0.9135290363752393,0.9323962516733602,0.891234804862444,0.9113509977101734,selectExtra
21,0.9132099553286535,0.929474384564205,0.8937939859245042,0.9112850619699935,selectExtra
22,0.9138481174218251,0.9261700725115359,0.8989123480486244,0.9123376623376623,selectExtra
23,0.9144862795149968,0.9262672811059908,0.9001919385796545,0.9130434782608695,selectExtra
24,0.9125717932354818,0.9193233571893299,0.9040307101727447,0.9116129032258065,selectExtra
25,0.916081684747926,0.9310344827586207,0.8982725527831094,0.914360143275806,selectExtra
26,0.916081684747926,0.9321808510638298,0.8969929622520794,0.9142484512552983,selectExtra
27,0.9183152520740268,0.9330682571239232,0.9008317338451696,0.9166666666666666,selectExtra
28,0.9195915762603701,0.9372915276851234,0.8989123480486244,0.9177008491182234,selectExtra
29,0.9202297383535418,0.9379586390927285,0.8995521433141395,0.9183540169823645,selectExtra
30,0.9202297383535418,0.9333333333333333,0.9046705054382598,0.9187784275503573,selectExtra
31,0.9205488194001277,0.9339498018494056,0.9046705054382598,0.9190770230744232,selectExtra
32,0.919910657306956,0.9350132625994695,0.9021113243761996,0.9182676652556171,selectExtra
33,0.9170389278876835,0.9289005924950625,0.9027511196417146,0.9156391953277093,selectExtra
34,0.917996171027441,0.9324503311258279,0.9008317338451696,0.916368369671331,selectExtra
35,0.9205488194001277,0.9322368421052631,0.9065898912348048,0.9192345118391178,selectExtra
36,0.9231014677728143,0.9371693121693122,0.9065898912348048,0.9216260162601626,selectExtra
37,0.9218251435864709,0.9346965699208444,0.9065898912348048,0.9204287106203313,selectExtra
38,0.9189534141671984,0.9325842696629213,0.9027511196417146,0.9174252275682705,selectExtra
39,0.9227823867262285,0.9388704318936877,0.9040307101727447,0.9211212516297262,selectExtra
40,0.9218251435864709,0.9381648936170213,0.9027511196417146,0.9201173785458102,selectExtra
41,0.9246968730057434,0.9396951623591783,0.9072296865003199,0.9231770833333334,selectExtra
42,0.9243777919591576,0.9408244680851063,0.9053103007037748,0.9227257906749267,selectExtra
43,0.9231014677728143,0.9365918097754293,0.9072296865003199,0.9216769580760481,selectExtra
44,0.9221442246330568,0.9364659166115156,0.9053103007037748,0.9206245933636955,selectExtra
45,0.9211869814932993,0.9375,0.9021113243761996,0.9194652755135312,selectExtra
46,0.9227823867262285,0.9400399733510992,0.9027511196417146,0.9210182767624021,selectExtra
47,0.9208679004467135,0.9403884795713329,0.8982725527831094,0.918848167539267,selectExtra
48,0.9208679004467135,0.9380413057961359,0.9008317338451696,0.9190600522193212,selectExtra
49,0.9211869814932993,0.9392523364485982,0.9001919385796545,0.9193074158771644,selectExtra
50,0.9231014677728143,0.9406666666666667,0.9027511196417146,0.9213189683317009,selectExtra
51,0.9246968730057434,0.9420386409060626,0.9046705054382598,0.922976501305483,selectExtra
52,0.9246968730057434,0.9432197728790915,0.9033909149072297,0.9228758169934641,selectExtra
53,0.9205488194001277,0.9356763925729443,0.9027511196417146,0.918918918918919,selectExtra
54,0.9215060625398851,0.9352280237937872,0.9053103007037748,0.9200260078023407,selectExtra
55,0.9224633056796426,0.9394141145139814,0.9027511196417146,0.9207177814029364,selectExtra
56,0.9215060625398851,0.9369608493696084,0.9033909149072297,0.9198697068403909,selectExtra
57,0.9205488194001277,0.938,0.9001919385796545,0.9187071498530852,selectExtra
58,0.9218251435864709,0.9370026525198939,0.9040307101727447,0.9202214262455226,selectExtra
59,0.9227823867262285,0.9400399733510992,0.9027511196417146,0.9210182767624021,selectExtra
60,0.9246968730057434,0.9391131700860358,0.9078694817658349,0.9232270657124269,selectExtra
61,0.9246968730057434,0.9385327164573695,0.90850927703135,0.9232769830949284,selectExtra
62,0.923739629865986,0.9401595744680851,0.9046705054382598,0.9220736876426475,selectExtra
63,0.9224633056796426,0.9370860927152318,0.9053103007037748,0.9209241783273674,selectExtra
64,0.9211869814932993,0.9375,0.9021113243761996,0.9194652755135312,selectExtra
65,0.9243777919591576,0.9396551724137931,0.9065898912348048,0.92282644089873,selectExtra
66,0.923739629865986,0.9401595744680851,0.9046705054382598,0.9220736876426475,selectExtra
67,0.9211869814932993,0.9404283801874164,0.8989123480486244,0.9192018318613019,selectExtra
68,0.9231014677728143,0.9424364123159303,0.9008317338451696,0.921164540399084,selectExtra
69,0.9231014677728143,0.9389110225763613,0.9046705054382598,0.9214727924405344,selectExtra
70,0.9221442246330568,0.9382059800664452,0.9033909149072297,0.9204693611473272,selectExtra
71,0.9195915762603701,0.9349701393497014,0.9014715291106846,0.9179153094462541,selectExtra
72,0.9250159540523293,0.9426666666666667,0.9046705054382598,0.9232778321906627,selectExtra
73,0.9215060625398851,0.9346534653465347,0.9059500959692899,0.9200779727095516,selectExtra
74,0.9234205488194002,0.9407061958694204,0.9033909149072297,0.9216710182767625,selectExtra
75,0.9208679004467135,0.9380413057961359,0.9008317338451696,0.9190600522193212,selectExtra
76,0.9243777919591576,0.9390728476821192,0.9072296865003199,0.922876667751383,selectExtra
77,0.9231014677728143,0.9400798934753661,0.9033909149072297,0.9213703099510604,selectExtra
78,0.9215060625398851,0.93812375249501,0.9021113243761996,0.9197651663405088,selectExtra
79,0.9215060625398851,0.9358041032428855,0.9046705054382598,0.9199739752765127,selectExtra
80,0.9240587109125717,0.9407850964737192,0.9046705054382598,0.9223744292237442,selectExtra
81,0.9208679004467135,0.9362972793629728,0.9027511196417146,0.9192182410423453,selectExtra
82,0.9231014677728143,0.9371693121693122,0.9065898912348048,0.9216260162601626,selectExtra
83,0.925654116145501,0.9415670650730412,0.9072296865003199,0.924079504724666,selectExtra
84,0.923739629865986,0.9395750332005313,0.9053103007037748,0.9221244705115673,selectExtra
85,0.9246968730057434,0.9396951623591783,0.9072296865003199,0.9231770833333334,selectExtra
86,0.9224633056796426,0.9388297872340425,0.9033909149072297,0.9207694815780894,selectExtra
87,0.9231014677728143,0.9394946808510638,0.9040307101727447,0.9214215846103685,selectExtra
88,0.9234205488194002,0.9401197604790419,0.9040307101727447,0.9217221135029354,selectExtra
89,0.9195915762603701,0.9349701393497014,0.9014715291106846,0.9179153094462541,selectExtra
90,0.9231014677728143,0.9360158311345647,0.9078694817658349,0.9217278337122442,selectExtra
91,0.9218251435864709,0.9405080213903744,0.9001919385796545,0.919908466819222,selectExtra
92,0.9240587109125717,0.937871777924653,0.9078694817658349,0.922626788036411,selectExtra
93,0.9240587109125717,0.9372937293729373,0.90850927703135,0.9226770630279402,selectExtra
94,0.9218251435864709,0.9393333333333334,0.9014715291106846,0.9200130590923931,selectExtra
95,0.923739629865986,0.9401595744680851,0.9046705054382598,0.9220736876426475,selectExtra
96,0.9234205488194002,0.9407061958694204,0.9033909149072297,0.9216710182767625,selectExtra
97,0.9218251435864709,0.9381648936170213,0.9027511196417146,0.9201173785458102,selectExtra
98,0.9234205488194002,0.9401197604790419,0.9040307101727447,0.9217221135029354,selectExtra
99,0.923739629865986,0.9372523117569352,0.9078694817658349,0.9223269418264544,selectExtra
100,0.9208679004467135,0.9368770764119602,0.9021113243761996,0.9191655801825294,selectExtra
1,0.8082322910019145,0.8848,0.7076135636596289,0.7863490934944899,RFERandom
2,0.8088704530950862,0.887459807073955,0.7063339731285988,0.7866049162807267,RFERandom
3,0.8908742820676452,0.885173501577287,0.8976327575175944,0.8913595933926303,RFERandom
4,0.8924696873005743,0.8924455825864277,0.891874600127959,0.89216,RFERandom
5,0.8962986598596043,0.9035202086049544,0.8867562380038387,0.8950597352276396,RFERandom
6,0.8953414167198468,0.9158249158249159,0.8701215611004478,0.8923884514435696,RFERandom
7,0.9004467134652202,0.9096267190569745,0.8886756238003839,0.8990291262135922,RFERandom
8,0.9071474154435226,0.9308943089430894,0.8790786948176583,0.9042448173741362,RFERandom
9,0.8998085513720485,0.9205387205387205,0.8746001279590531,0.8969816272965879,RFERandom
