features,accuracy,precision,recall,f1,method
43,0.923739629865986,0.9361001317523057,0.909149072296865,0.9224277831872768,selectRandom
44,0.9269304403318442,0.9440745672436751,0.9072296865003199,0.9252854812398043,selectRandom
45,0.9253350350989151,0.9421157684630739,0.9059500959692899,0.923679060665362,selectRandom
46,0.9246968730057434,0.9444072337575352,0.9021113243761996,0.9227748691099477,selectRandom
47,0.9218251435864709,0.9364238410596026,0.9046705054382598,0.9202733485193622,selectRandom
48,0.9272495213784301,0.9417604235605559,0.910428662827895,0.9258295380611581,selectRandom
49,0.9240587109125717,0.936717205009888,0.909149072296865,0.9227272727272727,selectRandom
50,0.9250159540523293,0.9379947229551451,0.9097888675623801,0.9236765183501137,selectRandom
1,0.7045309508615188,0.8266666666666667,0.5156749840051184,0.6351457840819543,selectExtra
2,0.8008934269304403,0.7313947757516017,0.9494561740243123,0.8262806236080178,selectExtra
3,0.8723675813656668,0.8463371054198928,0.909149072296865,0.8766193707587908,selectExtra
4,0.8819400127632419,0.865278628291488,0.9040307101727447,0.8842302878598248,selectExtra
5,0.8950223356732611,0.9022164276401564,0.8854766474728087,0.8937681627381336,selectExtra
6,0.8991703892788768,0.9110085695451549,0.8841970569417786,0.8974025974025974,selectExtra
7,0.9052329291640077,0.9359504132231405,0.8694817658349329,0.9014925373134328,selectExtra
8,0.904594767070836,0.9352617079889807,0.8688419705694178,0.9008291873963515,selectExtra
9,0.9055520102105935,0.9371980676328503,0.8688419705694178,0.9017264276228419,selectExtra
10,0.9061901723037652,0.937888198757764,0.8694817658349329,0.9023904382470119,selectExtra
11,0.9074664964901085,0.9368565545641729,0.8733205374280231,0.9039735099337748,selectExtra
12,0.9097000638162093,0.9401650618982118,0.8746001279590531,0.9061982101425257,selectExtra
13,0.9077855775366943,0.9435933147632312,0.8669225847728727,0.9036345448482828,selectExtra
14,0.9090619017230377,0.9412983425414365,0.872040946896993,0.9053470607771504,selectExtra
15,0.912252712188896,0.9404924760601915,0.8797184900831734,0.9090909090909091,selectExtra
16,0.9119336311423102,0.9404517453798767,0.8790786948176583,0.9087301587301587,selectExtra
17,0.9132099553286535,0.9442532690984171,0.8777991042866283,0.9098143236074271,selectExtra
18,0.9119336311423102,0.9422680412371134,0.8771593090211133,0.9085487077534792,selectExtra
19,0.9151244416081685,0.9361129791526563,0.8905950095969289,0.9127868852459017,selectExtra
20,0.9128908742820676,0.9323056300268097,0.889955214331414,0.9106382978723404,selectExtra
21,0.9132099553286535,0.9289036544850499,0.8944337811900192,0.9113428943937418,selectExtra
22,0.9128908742820676,0.9277188328912467,0.8950735764555342,0.9111038749592967,selectExtra
23,0.916081684747926,0.9304635761589404,0.8989123480486244,0.9144158802473153,selectExtra
24,0.9157626037013401,0.9321357285429142,0.8963531669865643,0.913894324853229,selectExtra
25,0.9167198468410976,0.933422103861518,0.8969929622520794,0.9148450244698205,selectExtra
26,0.9154435226547543,0.9292328042328042,0.8989123480486244,0.9138211382113821,selectExtra
27,0.919910657306956,0.9355909694555112,0.9014715291106846,0.9182144020853699,selectExtra
28,0.9208679004467135,0.9368770764119602,0.9021113243761996,0.9191655801825294,selectExtra
29,0.9192724952137843,0.9343501326259946,0.9014715291106846,0.9176164115923152,selectExtra
30,0.9221442246330568,0.9382059800664452,0.9033909149072297,0.9204693611473272,selectExtra
31,0.9205488194001277,0.9339498018494056,0.9046705054382598,0.9190770230744232,selectExtra
32,0.919910657306956,0.9327176781002638,0.9046705054382598,0.9184800259824618,selectExtra
33,0.9208679004467135,0.9357190192180251,0.9033909149072297,0.9192708333333334,selectExtra
34,0.9195915762603701,0.9343936381709742,0.9021113243761996,0.91796875,selectExtra
35,0.9224633056796426,0.9370860927152318,0.9053103007037748,0.9209241783273674,selectExtra
36,0.9250159540523293,0.9403183023872679,0.9072296865003199,0.9234776945620319,selectExtra
37,0.9259731971920868,0.9392739273927393,0.910428662827895,0.9246263807667316,selectExtra
38,0.9246968730057434,0.9391131700860358,0.9078694817658349,0.9232270657124269,selectExtra
39,0.925654116145501,0.9409814323607427,0.9078694817658349,0.9241289482253338,selectExtra
40,0.9243777919591576,0.9402390438247012,0.9059500959692899,0.9227761485826002,selectExtra
41,0.9243777919591576,0.942,0.9040307101727447,0.9226248775710089,selectExtra
42,0.9240587109125717,0.9419613075383589,0.9033909149072297,0.922273024167211,selectExtra
43,0.9243777919591576,0.9396551724137931,0.9065898912348048,0.92282644089873,selectExtra
44,0.9221442246330568,0.9382059800664452,0.9033909149072297,0.9204693611473272,selectExtra
45,0.9262922782386727,0.9445927903871829,0.9053103007037748,0.9245344658608298,selectExtra
46,0.9243777919591576,0.9402390438247012,0.9059500959692899,0.9227761485826002,selectExtra
47,0.9240587109125717,0.9396151293961513,0.9059500959692899,0.9224755700325733,selectExtra
48,0.923739629865986,0.9419225634178905,0.9027511196417146,0.921920940868997,selectExtra
49,0.9253350350989151,0.9438877755511023,0.9040307101727447,0.9235294117647059,selectExtra
50,0.9224633056796426,0.9353562005277045,0.9072296865003199,0.9210782721662878,selectExtra
1,0.7941927249521379,0.7299599198396793,0.9321817018554063,0.8187693172239393,RFERandom
2,0.8088704530950862,0.887459807073955,0.7063339731285988,0.7866049162807267,RFERandom
3,0.8908742820676452,0.885173501577287,0.8976327575175944,0.8913595933926303,RFERandom
4,0.8924696873005743,0.8924455825864277,0.891874600127959,0.89216,RFERandom
5,0.8962986598596043,0.9035202086049544,0.8867562380038387,0.8950597352276396,RFERandom
6,0.8953414167198468,0.9158249158249159,0.8701215611004478,0.8923884514435696,RFERandom
7,0.8959795788130185,0.9159381304640215,0.8714011516314779,0.8931147540983606,RFERandom
8,0.9061901723037652,0.9290060851926978,0.8790786948176583,0.903353057199211,RFERandom
9,0.9068283343969368,0.9326072157930565,0.8765195137555982,0.9036939313984169,RFERandom
10,0.9077855775366943,0.9339237057220708,0.8771593090211133,0.9046519300560871,RFERandom
11,0.9106573069559668,0.9390828199863107,0.8777991042866283,0.9074074074074074,RFERandom
12,0.9125717932354818,0.9369491525423729,0.8841970569417786,0.9098090849242922,RFERandom
13,0.9106573069559668,0.9302481556002683,0.8873960332693538,0.908316961362148,RFERandom
14,0.912252712188896,0.93048128342246,0.8905950095969289,0.91010134030729,RFERandom
15,0.9148053605615827,0.9402173913043478,0.8854766474728087,0.9120263591433279,RFERandom
16,0.9167198468410976,0.9369127516778524,0.8931541906589892,0.9145103177202751,RFERandom
17,0.916081684747926,0.929326287978864,0.9001919385796545,0.9145271368215795,RFERandom
18,0.9148053605615827,0.9314247669773635,0.8950735764555342,0.9128874388254486,RFERandom
19,0.9173580089342693,0.9346666666666666,0.8969929622520794,0.9154423767548155,RFERandom
20,0.916081684747926,0.9333333333333333,0.8957133717210493,0.9141364675155077,RFERandom
21,0.9173580089342693,0.9340878828229028,0.8976327575175944,0.9154975530179446,RFERandom
22,0.917996171027441,0.9347536617842876,0.8982725527831094,0.9161500815660685,RFERandom
23,0.9164007657945118,0.9271175311884439,0.9033909149072297,0.915100453661698,RFERandom
24,0.9186343331206126,0.9280104712041884,0.9072296865003199,0.9175024263992235,RFERandom
25,0.9170389278876835,0.9311714096624751,0.9001919385796545,0.9154196486662329,RFERandom
26,0.917996171027441,0.9318783068783069,0.9014715291106846,0.9164227642276422,RFERandom
27,0.923739629865986,0.9372523117569352,0.9078694817658349,0.9223269418264544,RFERandom
28,0.9215060625398851,0.9323703217334208,0.90850927703135,0.9202851587815943,RFERandom
29,0.9176770899808552,0.9284307288246881,0.9046705054382598,0.916396629941672,RFERandom
30,0.9224633056796426,0.9376657824933687,0.9046705054382598,0.9208726799088245,RFERandom
31,0.9173580089342693,0.9295125164690382,0.9027511196417146,0.9159363842908147,RFERandom
32,0.9205488194001277,0.9288511749347258,0.910428662827895,0.9195476575121163,RFERandom
33,0.9221442246330568,0.933026920551543,0.909149072296865,0.9209332469215813,RFERandom
34,0.9218251435864709,0.9341238471673254,0.9072296865003199,0.9204803635183382,RFERandom
35,0.923739629865986,0.9389920424403183,0.9059500959692899,0.9221751872354282,RFERandom
36,0.9240587109125717,0.9396151293961513,0.9059500959692899,0.9224755700325733,RFERandom
37,0.9262922782386727,0.9416445623342176,0.90850927703135,0.9247802018886356,RFERandom
38,0.925654116145501,0.9415670650730412,0.9072296865003199,0.924079504724666,RFERandom
39,0.9266113592852585,0.9434464404524284,0.9072296865003199,0.9249836921069797,RFERandom
40,0.9259731971920868,0.9392739273927393,0.910428662827895,0.9246263807667316,RFERandom
41,0.9291640076579452,0.9443339960238568,0.9117082533589251,0.927734375,RFERandom
42,0.9234205488194002,0.9377895433487756,0.9065898912348048,0.9219258295380611,RFERandom
43,0.9266113592852585,0.9405155320555189,0.910428662827895,0.9252275682704811,RFERandom
44,0.9259731971920868,0.9410205434062293,0.90850927703135,0.9244791666666666,RFERandom
45,0.9275686024250159,0.9417989417989417,0.9110684580934101,0.9261788617886179,RFERandom
46,0.923739629865986,0.9378306878306878,0.9072296865003199,0.9222764227642276,RFERandom
47,0.9243777919591576,0.9396551724137931,0.9065898912348048,0.92282644089873,RFERandom
48,0.929483088704531,0.9443708609271523,0.9123480486244402,0.9280833062154247,RFERandom
49,0.9291640076579452,0.9425742574257425,0.9136276391554703,0.9278752436647173,RFERandom
50,0.9243777919591576,0.9402390438247012,0.9059500959692899,0.9227761485826002,RFERandom
1,0.7941927249521379,0.7299599198396793,0.9321817018554063,0.8187693172239393,RFEGradient
2,0.7941927249521379,0.7299599198396793,0.9321817018554063,0.8187693172239393,RFEGradient
3,0.8908742820676452,0.885173501577287,0.8976327575175944,0.8913595933926303,RFEGradient
4,0.8959795788130185,0.9029315960912052,0.8867562380038387,0.894770819883796,RFEGradient
5,0.8947032546266752,0.9168356997971603,0.8675623800383877,0.8915187376725838,RFEGradient
6,0.8991703892788768,0.9176155391828533,0.8765195137555982,0.8965968586387435,RFEGradient
7,0.9039566049776643,0.9257759784075573,0.8777991042866283,0.9011494252873563,RFEGradient
8,0.9049138481174218,0.931740614334471,0.8733205374280231,0.9015852047556143,RFEGradient
9,0.9093809827696235,0.9312204989885368,0.8835572616762636,0.9067629678266579,RFEGradient
10,0.9081046585832802,0.9375428963623885,0.8739603326935381,0.904635761589404,RFEGradient
11,0.906509253350351,0.9355281207133059,0.872680742162508,0.9030122476001324,RFEGradient
12,0.904594767070836,0.9305177111716622,0.8739603326935381,0.9013526888815573,RFEGradient
13,0.910338225909381,0.9313593539703903,0.8854766474728087,0.9078386356182355,RFEGradient
14,0.914167198468411,0.9324866310160428,0.8925143953934741,0.9120627656096764,RFEGradient
15,0.9138481174218251,0.9261700725115359,0.8989123480486244,0.9123376623376623,RFEGradient
16,0.9125717932354818,0.9276708692767087,0.8944337811900192,0.9107491856677524,RFEGradient
17,0.914167198468411,0.9279100529100529,0.8976327575175944,0.912520325203252,RFEGradient
18,0.9138481174218251,0.927862342819325,0.8969929622520794,0.9121665582303188,RFEGradient
19,0.9138481174218251,0.9195327709279688,0.9065898912348048,0.9130154639175257,RFEGradient
20,0.916081684747926,0.9242819843342036,0.9059500959692899,0.9150242326332795,RFEGradient
21,0.9183152520740268,0.9257328990228013,0.909149072296865,0.9173660426081343,RFEGradient
22,0.9192724952137843,0.9286649214659686,0.9078694817658349,0.9181494661921709,RFEGradient
23,0.9195915762603701,0.9304005252790545,0.9065898912348048,0.9183408943616331,RFEGradient
24,0.9192724952137843,0.9314888010540184,0.9046705054382598,0.9178838039597533,RFEGradient
25,0.9186343331206126,0.9274509803921569,0.9078694817658349,0.9175557710960233,RFEGradient
26,0.9186343331206126,0.9308300395256917,0.9040307101727447,0.9172346640701071,RFEGradient
27,0.9215060625398851,0.9358041032428855,0.9046705054382598,0.9199739752765127,RFEGradient
28,0.9218251435864709,0.9375830013280213,0.9033909149072297,0.9201694362984686,RFEGradient
29,0.9221442246330568,0.934167215273206,0.9078694817658349,0.9208306294613887,RFEGradient
30,0.9211869814932993,0.9334650856389987,0.9065898912348048,0.919831223628692,RFEGradient
31,0.9243777919591576,0.9390728476821192,0.9072296865003199,0.922876667751383,RFEGradient
32,0.9224633056796426,0.9376657824933687,0.9046705054382598,0.9208726799088245,RFEGradient
33,0.9173580089342693,0.9295125164690382,0.9027511196417146,0.9159363842908147,RFEGradient
34,0.9215060625398851,0.9375415282392027,0.9027511196417146,0.9198174706649282,RFEGradient
35,0.9205488194001277,0.9362549800796812,0.9021113243761996,0.9188660801564027,RFEGradient
36,0.9227823867262285,0.934825543120474,0.90850927703135,0.9214795587280986,RFEGradient
37,0.9250159540523293,0.9379947229551451,0.9097888675623801,0.9236765183501137,RFEGradient
38,0.9243777919591576,0.9402390438247012,0.9059500959692899,0.9227761485826002,RFEGradient
39,0.9240587109125717,0.9384513567174056,0.9072296865003199,0.9225764476252439,RFEGradient
40,0.9205488194001277,0.9345238095238095,0.9040307101727447,0.9190243902439025,RFEGradient
41,0.9195915762603701,0.9315339038841343,0.9053103007037748,0.918234912394549,RFEGradient
42,0.9275686024250159,0.9406332453825857,0.9123480486244402,0.9262747645339396,RFEGradient
43,0.9221442246330568,0.9353135313531353,0.9065898912348048,0.9207277452891488,RFEGradient
44,0.9234205488194002,0.9360580092287409,0.90850927703135,0.922077922077922,RFEGradient
45,0.9246968730057434,0.9345121152586772,0.9129878438899552,0.9236245954692557,RFEGradient
46,0.9234205488194002,0.9332023575638507,0.9117082533589251,0.9223300970873787,RFEGradient
47,0.9240587109125717,0.9349967170059094,0.9110684580934101,0.9228775113415425,RFEGradient
48,0.9202297383535418,0.9316239316239316,0.9065898912348048,0.9189364461738002,RFEGradient
49,0.9227823867262285,0.935973597359736,0.9072296865003199,0.9213775178687459,RFEGradient
50,0.9221442246330568,0.9324590163934426,0.9097888675623801,0.9209844559585493,RFEGradient
1,0.7941927249521379,0.7299599198396793,0.9321817018554063,0.8187693172239393,selectKBest
2,0.8602425015954053,0.8402903811252269,0.8886756238003839,0.8638059701492538,selectKBest
3,0.8605615826419911,0.8407990314769975,0.8886756238003839,0.8640746500777605,selectKBest
4,0.8663050414805361,0.8421052631578947,0.9008317338451696,0.8704791344667697,selectKBest
5,0.8663050414805361,0.8421052631578947,0.9008317338451696,0.8704791344667697,selectKBest
6,0.8675813656668794,0.8392434988179669,0.90850927703135,0.8725038402457758,selectKBest
7,0.8675813656668794,0.8392434988179669,0.90850927703135,0.8725038402457758,selectKBest
8,0.8675813656668794,0.8392434988179669,0.90850927703135,0.8725038402457758,selectKBest
9,0.870134014039566,0.8436385255648038,0.9078694817658349,0.8745762711864407,selectKBest
10,0.8698149329929802,0.8431372549019608,0.9078694817658349,0.8743068391866913,selectKBest
11,0.870134014039566,0.8444576877234803,0.9065898912348048,0.8744214748534404,selectKBest
12,0.8694958519463943,0.843452380952381,0.9065898912348048,0.8738822078322541,selectKBest
13,0.8720485003190811,0.8479041916167664,0.9059500959692899,0.8759665944942777,selectKBest
14,0.8723675813656668,0.8484122228879568,0.9059500959692899,0.8762376237623762,selectKBest
15,0.8726866624122527,0.8493397358943577,0.9053103007037748,0.8764323319913286,selectKBest
16,0.8733248245054244,0.8499399759903962,0.9059500959692899,0.8770517187983896,selectKBest
17,0.8730057434588385,0.8494301139772046,0.9059500959692899,0.8767801857585139,selectKBest
18,0.8720485003190811,0.853836784409257,0.8969929622520794,0.8748829953198128,selectKBest
19,0.8726866624122527,0.8561811505507956,0.8950735764555342,0.8751954957772912,selectKBest
20,0.8717294192724953,0.8607830950901181,0.8861164427383237,0.873266078184111,selectKBest
21,0.8710912571793236,0.8592684438933664,0.8867562380038387,0.8727959697732998,selectKBest
22,0.8707721761327377,0.8582920792079208,0.8873960332693538,0.8726014469959107,selectKBest
23,0.8723675813656668,0.8623052959501558,0.8854766474728087,0.8737373737373737,selectKBest
24,0.8717294192724953,0.8625858838226109,0.8835572616762636,0.8729456384323641,selectKBest
25,0.8752393107849393,0.8870541611624835,0.8592450415866922,0.8729281767955801,selectKBest
26,0.8838544990427568,0.8860270444301352,0.8803582853486884,0.883183568677792,selectKBest
27,0.8822590938098277,0.8861578266494179,0.8765195137555982,0.8813123190736571,selectKBest
28,0.8838544990427568,0.8860270444301352,0.8803582853486884,0.883183568677792,selectKBest
29,0.8838544990427568,0.8910632746249184,0.8739603326935381,0.8824289405684754,selectKBest
30,0.8883216336949585,0.901921802518224,0.8707613563659629,0.8860677083333334,selectKBest
31,0.8902361199744735,0.899672131147541,0.8777991042866283,0.8886010362694301,selectKBest
32,0.8924696873005743,0.8965071151358344,0.8867562380038387,0.8916050176905758,selectKBest
33,0.8927887683471601,0.8996742671009772,0.8835572616762636,0.8915429309231763,selectKBest
34,0.9231014677728143,0.9389110225763613,0.9046705054382598,0.9214727924405344,selectKBest
35,0.9231014677728143,0.9360158311345647,0.9078694817658349,0.9217278337122442,selectKBest
36,0.923739629865986,0.93841059602649,0.9065898912348048,0.9222258379433778,selectKBest
37,0.9218251435864709,0.9329829172141918,0.90850927703135,0.9205834683954619,selectKBest
38,0.9211869814932993,0.9334650856389987,0.9065898912348048,0.919831223628692,selectKBest
39,0.9234205488194002,0.9372108393919365,0.9072296865003199,0.9219765929778934,selectKBest
40,0.9208679004467135,0.928897586431833,0.9110684580934101,0.9198966408268734,selectKBest
41,0.919910657306956,0.9276401564537158,0.910428662827895,0.9189538262835002,selectKBest
42,0.9243777919591576,0.9294041450777202,0.9181062060140754,0.9237206308336016,selectKBest
43,0.9192724952137843,0.9269882659713168,0.9097888675623801,0.9183080400387472,selectKBest
44,0.9208679004467135,0.9266709928617781,0.9136276391554703,0.9201030927835051,selectKBest
45,0.9183152520740268,0.9251789199739753,0.9097888675623801,0.9174193548387096,selectKBest
46,0.9202297383535418,0.9271307742355237,0.9117082533589251,0.9193548387096774,selectKBest
47,0.9170389278876835,0.9289005924950625,0.9027511196417146,0.9156391953277093,selectKBest
48,0.9218251435864709,0.931282722513089,0.910428662827895,0.9207376253639599,selectKBest
49,0.9224633056796426,0.9330708661417323,0.9097888675623801,0.9212827988338192,selectKBest
50,0.9224633056796426,0.9319371727748691,0.9110684580934101,0.9213846651569072,selectKBest
